SMILES,Core,Arm,Target_PG,Point_Group,Geometry,Energy_kcal_mol,Source,Plane_RMSD,Plane_MaxDist,Package_Index,Molecule_ID,XYZ_RelPath,Num_Atoms,Num_Heavy_Atoms,Num_Bonds,Net_Formal_Charge,Num_Radical_Electrons,Split_IID,Split_Core_OOD
O=C(NBr)C(=O)NC#Cc1nc(C#CNC(=O)C(=O)NBr)nc(C#CNC(=O)C(=O)NBr)n1,triethynyltriazine__oxamide,Br_direct,C3,C3,nonplanar,-39.62802374136313,hierarchical_v1,0.9264420961961142,1.774489456079798,1277,cof_001277,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000059.xyz,39,33,39,0,0,train,train
O=C(NI)C(=O)NC#Cc1nc(C#CNC(=O)C(=O)NI)nc(C#CNC(=O)C(=O)NI)n1,triethynyltriazine__oxamide,I_direct,C3,C3,nonplanar,-40.195946482342,hierarchical_v1,0.989706097454486,1.8464172054599264,1278,cof_001278,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000060.xyz,39,33,39,0,0,test,train
NC(=O)NC(=O)C(=O)NNc1nc(NNC(=O)C(=O)NC(N)=O)nc(NNC(=O)C(=O)NC(N)=O)n1,triaminotriazine__oxamide,CONH2_direct,C3,C3,nonplanar,-299.8359468332126,hierarchical_v1,2.027664656842066,3.478186132983337,1279,cof_001279,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000079.xyz,51,36,51,0,0,train,val
O=C(Nc1nc(NC(=O)C(=O)NC(F)(F)F)nc(NC(=O)C(=O)NC(F)(F)F)n1)C(=O)NC(F)(F)F,triazine__oxamide,CF3_direct,C3,C3,planar,-501.27791555800354,hierarchical_v1,0.4262042358355398,1.407090214578146,1280,cof_001280,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000091.xyz,42,36,42,0,0,train,train
N#CC#CNC(=O)C(=O)Nc1nc(NC(=O)C(=O)NC#CC#N)nc(NC(=O)C(=O)NC#CC#N)n1,triazine__oxamide,CCCN_direct,C3,C3h,planar,-222.08999220131108,hierarchical_v1,0.0034263420522015,0.0084405368330857,1281,cof_001281,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000095.xyz,42,36,42,0,0,train,train
CC(=O)ONC(=O)C(=O)Nc1nc(NC(=O)C(=O)NOC(C)=O)nc(NC(=O)C(=O)NOC(C)=O)n1,triazine__oxamide,Oacetyl_direct,C3,C3,nonplanar,-159.52681723112835,hierarchical_v1,0.8287799357669611,1.80404346162755,1282,cof_001282,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000096.xyz,51,36,51,0,0,train,train
O=C(Nc1nc(NC(=O)C(=O)NS(=O)(=O)Cl)nc(NC(=O)C(=O)NS(=O)(=O)Cl)n1)C(=O)NS(=O)(=O)Cl,triazine__oxamide,SO2Cl_direct,C3,C3,nonplanar,-622.6318130501974,hierarchical_v1,0.5275633442501995,1.6778094365547889,1283,cof_001283,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000100.xyz,42,36,42,0,0,test,train
O=CNC(=O)C(=O)NC#Cc1nc(C#CNC(=O)C(=O)NC=O)nc(C#CNC(=O)C(=O)NC=O)n1,triethynyltriazine__oxamide,CHO_direct,C3,C3v,nonplanar,-153.85441236266314,hierarchical_v1,1.1086012694587704,1.8777999223411124,1284,cof_001284,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000107.xyz,45,36,45,0,0,train,train
N#CNC(=O)C(=O)NC#Cc1nc(C#CNC(=O)C(=O)NC#N)nc(C#CNC(=O)C(=O)NC#N)n1,triethynyltriazine__oxamide,CN_direct,C3,C3,nonplanar,-164.48757618802588,hierarchical_v1,1.0291715639397163,2.003784226061586,1285,cof_001285,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000108.xyz,42,36,42,0,0,val,train
C=CNC(=O)C(=O)NC#Cc1nc(C#CNC(=O)C(=O)NC=C)nc(C#CNC(=O)C(=O)NC=C)n1,triethynyltriazine__oxamide,vinyl_direct,C3,C3,nonplanar,-11.70761267479263,hierarchical_v1,1.1894672743045556,2.407166337571559,1286,cof_001286,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000109.xyz,51,36,51,0,0,train,train
C#CNC(=O)C(=O)NC#Cc1nc(C#CNC(=O)C(=O)NC#C)nc(C#CNC(=O)C(=O)NC#C)n1,triethynyltriazine__oxamide,ethynyl_direct,C3,C3,nonplanar,-53.56603794438738,hierarchical_v1,0.9880392624694688,1.7186850304682944,1287,cof_001287,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000110.xyz,45,36,45,0,0,train,train
O=C(NCl)C(=O)NNC(=O)c1cc(C(=O)NNC(=O)C(=O)NCl)cc(C(=O)NNC(=O)C(=O)NCl)c1,trimesic_tris_amide__oxamide,Cl_direct,C3,C3,nonplanar,216.77242326811427,hierarchical_v1,1.2045212841563713,2.201915521589695,1288,cof_001288,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000139.xyz,48,36,48,0,0,train,train
O=C(NBr)C(=O)NNC(=O)c1cc(C(=O)NNC(=O)C(=O)NBr)cc(C(=O)NNC(=O)C(=O)NBr)c1,trimesic_tris_amide__oxamide,Br_direct,C3,C3,nonplanar,215.70116780287967,hierarchical_v1,1.2230602413595837,2.2775693045333822,1289,cof_001289,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000140.xyz,48,36,48,0,0,train,train
N#CC#CNC(=O)C(=O)NNc1nc(NNC(=O)C(=O)NC#CC#N)nc(NNC(=O)C(=O)NC#CC#N)n1,triaminotriazine__oxamide,CCCN_direct,C3,C3,nonplanar,11.080530749279315,hierarchical_v1,2.4514614202116163,4.866566649345848,1290,cof_001290,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000155.xyz,48,39,48,0,0,train,val
OC#Cc1ccc(C#Cc2nc(C#Cc3ccc(C#CO)cc3)nc(C#Cc3ccc(C#CO)cc3)n2)cc1,triazine__diethynylbenzene,OH_direct,C3,C3,planar,-69.9576614904142,hierarchical_v1,0.2633807492135776,0.8596437625097275,1291,cof_001291,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000177.xyz,54,39,57,0,0,train,train
SC#Cc1ccc(C#Cc2nc(C#Cc3ccc(C#CS)cc3)nc(C#Cc3ccc(C#CS)cc3)n2)cc1,triazine__diethynylbenzene,SH_direct,C3,C3,planar,-67.12255201900128,hierarchical_v1,0.3187670386772931,1.2695749044651097,1292,cof_001292,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000178.xyz,54,39,57,0,0,train,train
ClC#Cc1ccc(C#Cc2nc(C#Cc3ccc(C#CCl)cc3)nc(C#Cc3ccc(C#CCl)cc3)n2)cc1,triazine__diethynylbenzene,Cl_direct,C3,D3d,planar,-64.19800330210181,hierarchical_v1,0.0845203392840551,0.1962861652635895,1293,cof_001293,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000180.xyz,51,39,54,0,0,train,train
BrC#Cc1ccc(C#Cc2nc(C#Cc3ccc(C#CBr)cc3)nc(C#Cc3ccc(C#CBr)cc3)n2)cc1,triazine__diethynylbenzene,Br_direct,C3,D3,planar,-64.60264114372426,hierarchical_v1,0.1896438737151498,0.5048287527710018,1294,cof_001294,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000181.xyz,51,39,54,0,0,train,train
IC#Cc1ccc(C#Cc2nc(C#Cc3ccc(C#CI)cc3)nc(C#Cc3ccc(C#CI)cc3)n2)cc1,triazine__diethynylbenzene,I_direct,C3,D3h,planar,-64.97121170794942,hierarchical_v1,0.0574251480445911,0.1361066370158363,1295,cof_001295,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000182.xyz,51,39,54,0,0,train,train
Nc1c(F)c(F)c(-c2nc(-c3c(F)c(F)c(N)c(F)c3F)nc(-c3c(F)c(F)c(N)c(F)c3F)n2)c(F)c1F,triazine__tetrafluorobenzene,NH2_direct,C3,C3,nonplanar,38.58797860819183,hierarchical_v1,1.034116834725033,1.7848389954263912,1296,cof_001296,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000188.xyz,45,39,48,0,0,val,train
Oc1c(F)c(F)c(-c2nc(-c3c(F)c(F)c(O)c(F)c3F)nc(-c3c(F)c(F)c(O)c(F)c3F)n2)c(F)c1F,triazine__tetrafluorobenzene,OH_direct,C3,C3,nonplanar,-21.68636300416157,hierarchical_v1,1.0440005669120431,1.7783561791678602,1297,cof_001297,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000189.xyz,42,39,45,0,0,train,train
Fc1c(F)c(-c2nc(-c3c(F)c(F)c(S)c(F)c3F)nc(-c3c(F)c(F)c(S)c(F)c3F)n2)c(F)c(F)c1S,triazine__tetrafluorobenzene,SH_direct,C3,C3,nonplanar,-48.10090601702964,hierarchical_v1,1.0586985083868132,1.7986263449585,1298,cof_001298,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000190.xyz,42,39,45,0,0,train,train
[N-]=[N+]=NNC(=O)C(=O)NC#Cc1nc(C#CNC(=O)C(=O)NN=[N+]=[N-])nc(C#CNC(=O)C(=O)NN=[N+]=[N-])n1,triethynyltriazine__oxamide,N3_direct,C3,C3v,nonplanar,78.13306167296287,hierarchical_v1,1.2801790895295804,2.5303046444784068,1299,cof_001299,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000214.xyz,45,39,45,0,0,train,train
O=C(NC#Cc1nc(C#CNC(=O)C(=O)NN=C=S)nc(C#CNC(=O)C(=O)NN=C=S)n1)C(=O)NN=C=S,triethynyltriazine__oxamide,NCS_direct,C3,C3v,nonplanar,72.25622402369086,hierarchical_v1,1.3466147832373874,3.0016332519790105,1300,cof_001300,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000216.xyz,45,39,45,0,0,train,train
C=CNC(=O)C(=O)NNC(=O)c1cc(C(=O)NNC(=O)C(=O)NC=C)cc(C(=O)NNC(=O)C(=O)NC=C)c1,trimesic_tris_amide__oxamide,vinyl_direct,C3,C3,nonplanar,243.37482614826013,hierarchical_v1,1.820993493627382,3.420185381867275,1301,cof_001301,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000247.xyz,60,39,60,0,0,train,train
N#CC#Cc1ccc(C#Cc2nc(C#Cc3ccc(C#CC#N)cc3)nc(C#Cc3ccc(C#CC#N)cc3)n2)cc1,triazine__diethynylbenzene,CN_direct,C3,D3h,planar,-57.6769827646234,hierarchical_v1,0.0437568625489583,0.1170790747154977,1302,cof_001302,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000304.xyz,54,42,57,0,0,train,train
C#CC#Cc1ccc(C#Cc2nc(C#Cc3ccc(C#CC#C)cc3)nc(C#Cc3ccc(C#CC#C)cc3)n2)cc1,triazine__diethynylbenzene,ethynyl_direct,C3,D3h,planar,-65.16519130126996,hierarchical_v1,0.0358384360856998,0.111363173831315,1303,cof_001303,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000306.xyz,57,42,60,0,0,train,train
COc1c(F)c(F)c(-c2nc(-c3c(F)c(F)c(OC)c(F)c3F)nc(-c3c(F)c(F)c(OC)c(F)c3F)n2)c(F)c1F,triazine__tetrafluorobenzene,OMe_direct,C3,C3,nonplanar,-4.222703821487187,hierarchical_v1,1.0507914240017668,1.9610618276787075,1304,cof_001304,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000314.xyz,51,42,54,0,0,train,train
N#CC#CNC(=O)C(=O)NC#Cc1nc(C#CNC(=O)C(=O)NC#CC#N)nc(C#CNC(=O)C(=O)NC#CC#N)n1,triethynyltriazine__oxamide,CCCN_direct,C3,C3,nonplanar,-33.59843173938055,hierarchical_v1,1.0031785082827724,1.711276820752858,1305,cof_001305,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000334.xyz,48,42,48,0,0,test,train
Brc1ccc(-c2ccc(Oc3cc(Oc4ccc(-c5ccc(Br)s5)s4)cc(Oc4ccc(-c5ccc(Br)s5)s4)c3)s2)s1,trihydroxybenzene__bithiophene,Br_direct,C3,C3,nonplanar,72.17621898298826,hierarchical_v1,2.7854013900177166,5.957671306946823,1306,cof_001306,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000353.xyz,57,42,63,0,0,train,train
N#CNNC(=O)C(=O)NOC(=O)c1cc(C(=O)ONC(=O)C(=O)NNC#N)cc(C(=O)ONC(=O)C(=O)NNC#N)c1,trimesic_ester__oxamide,NHCN_direct,C3,C3,nonplanar,314.58932732562306,hierarchical_v1,1.568895724745864,3.110180510205161,1307,cof_001307,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000388.xyz,54,42,54,0,0,train,train
O=C(Cl)NC(=O)C(=O)NNC(=O)c1cc(C(=O)NNC(=O)C(=O)NC(=O)Cl)cc(C(=O)NNC(=O)C(=O)NC(=O)Cl)c1,trimesic_tris_amide__oxamide,COCl_direct,C3,C3,nonplanar,32.76190712225591,hierarchical_v1,1.524137868392922,3.5599709183136383,1308,cof_001308,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000397.xyz,54,42,54,0,0,train,train
Sc1ccc(-c2ccc(-c3nc(-c4ccc(-c5ccc(S)cc5)cc4)nc(-c4ccc(-c5ccc(S)cc5)cc4)n3)cc2)cc1,triazine__biphenyl,SH_direct,C3,C3,nonplanar,57.999070327530106,hierarchical_v1,0.8486484877521727,1.8137269725226075,1309,cof_001309,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000478.xyz,72,45,78,0,0,train,train
Clc1ccc(-c2ccc(-c3nc(-c4ccc(-c5ccc(Cl)cc5)cc4)nc(-c4ccc(-c5ccc(Cl)cc5)cc4)n3)cc2)cc1,triazine__biphenyl,Cl_direct,C3,D3,nonplanar,64.81411183447419,hierarchical_v1,0.837196050114812,1.771855854926061,1310,cof_001310,cof_symmetry_pipeline/output/xyz/mol_003285.xyz,69,45,75,0,0,test,train
Brc1ccc(-c2ccc(-c3nc(-c4ccc(-c5ccc(Br)cc5)cc4)nc(-c4ccc(-c5ccc(Br)cc5)cc4)n3)cc2)cc1,triazine__biphenyl,Br_direct,C3,D3,nonplanar,66.90583887339801,hierarchical_v1,0.8378634199060079,1.7618614177786385,1311,cof_001311,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000481.xyz,69,45,75,0,0,train,train
Ic1ccc(-c2ccc(-c3nc(-c4ccc(-c5ccc(I)cc5)cc4)nc(-c4ccc(-c5ccc(I)cc5)cc4)n3)cc2)cc1,triazine__biphenyl,I_direct,C3,D3,nonplanar,69.24933210283879,hierarchical_v1,0.8385918737204908,1.7600333052562205,1312,cof_001312,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000482.xyz,69,45,75,0,0,train,train
Brc1ccc(-c2ccc(-c3nc(-c4ccc(-c5ccc(Br)cn5)nc4)nc(-c4ccc(-c5ccc(Br)cn5)nc4)n3)cn2)nc1,triazine__bipyridine,Br_direct,C3,C3h,planar,135.16547672651114,hierarchical_v1,6.349273943337967e-05,0.0001862755455057,1313,cof_001313,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000488.xyz,63,45,69,0,0,train,train
Cc1cnc(-c2cnc(-c3nc(-c4cnc(-c5cnc(C)cn5)cn4)nc(-c4cnc(-c5cnc(C)cn5)cn4)n3)cn2)cn1,triazine__pyrazine_phenyl,methyl_direct,C3,C3h,planar,426.7609581808273,hierarchical_v1,0.2689329065649933,0.8956861401842594,1314,cof_001314,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000543.xyz,66,45,72,0,0,train,train
Brc1cnc(-c2cnc(-c3nc(-c4cnc(-c5cnc(Br)cn5)cn4)nc(-c4cnc(-c5cnc(Br)cn5)cn4)n3)cn2)cn1,triazine__pyrazine_phenyl,Br_direct,C3,C3h,planar,439.672199062614,hierarchical_v1,3.0544026396869355e-05,7.715577774822235e-05,1315,cof_001315,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000545.xyz,57,45,63,0,0,train,train
O=[N+]([O-])c1c(F)c(F)c(-c2nc(-c3c(F)c(F)c([N+](=O)[O-])c(F)c3F)nc(-c3c(F)c(F)c([N+](=O)[O-])c(F)c3F)n2)c(F)c1F,triazine__tetrafluorobenzene,NO2_direct,C3,D3,nonplanar,-126.20271573448136,hierarchical_v1,1.026882760824546,1.7267846116781262,1316,cof_001316,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000549.xyz,45,45,48,0,0,train,train
NC(=O)c1c(F)c(F)c(-c2nc(-c3c(F)c(F)c(C(N)=O)c(F)c3F)nc(-c3c(F)c(F)c(C(N)=O)c(F)c3F)n2)c(F)c1F,triazine__tetrafluorobenzene,CONH2_direct,C3,C3,nonplanar,-169.13765743391554,hierarchical_v1,1.009085462998924,1.8313137246317024,1317,cof_001317,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000553.xyz,51,45,54,0,0,train,train
Oc1c(F)c(F)c(C#Cc2cc(C#Cc3c(F)c(F)c(O)c(F)c3F)cc(C#Cc3c(F)c(F)c(O)c(F)c3F)c2)c(F)c1F,triethynylbenzene__tetrafluorobenzene,OH_direct,C3,C3h,planar,102.88406855657816,hierarchical_v1,0.0306829547613792,0.0651455402962799,1318,cof_001318,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000597.xyz,51,45,54,0,0,val,train
Fc1c(F)c(C#Cc2cc(C#Cc3c(F)c(F)c(S)c(F)c3F)cc(C#Cc3c(F)c(F)c(S)c(F)c3F)c2)c(F)c(F)c1S,triethynylbenzene__tetrafluorobenzene,SH_direct,C3,C3,planar,76.4730219185909,hierarchical_v1,0.2907923535221723,0.5719662563159185,1319,cof_001319,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000598.xyz,51,45,54,0,0,train,train
Fc1c(F)c(C#Cc2cc(C#Cc3c(F)c(F)c(Cl)c(F)c3F)cc(C#Cc3c(F)c(F)c(Cl)c(F)c3F)c2)c(F)c(F)c1Cl,triethynylbenzene__tetrafluorobenzene,Cl_direct,C3,D3,planar,61.01147213863271,hierarchical_v1,0.1722046252834948,0.4311500950499742,1320,cof_001320,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000600.xyz,48,45,51,0,0,val,train
Oc1c(F)c(F)c(C#Cc2nc(C#Cc3c(F)c(F)c(O)c(F)c3F)nc(C#Cc3c(F)c(F)c(O)c(F)c3F)n2)c(F)c1F,triethynyltriazine__tetrafluorobenzene,OH_direct,C3,C3,nonplanar,-9.21865193947433,hierarchical_v1,1.3410442593814296,2.426228639358395,1321,cof_001321,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000630.xyz,48,45,51,0,0,test,train
Fc1c(F)c(C#Cc2nc(C#Cc3c(F)c(F)c(S)c(F)c3F)nc(C#Cc3c(F)c(F)c(S)c(F)c3F)n2)c(F)c(F)c1S,triethynyltriazine__tetrafluorobenzene,SH_direct,C3,C3,nonplanar,-35.63240199167803,hierarchical_v1,1.3635913126231416,2.4495153137493757,1322,cof_001322,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000631.xyz,48,45,51,0,0,train,train
Fc1c(F)c(C#Cc2nc(C#Cc3c(F)c(F)c(Cl)c(F)c3F)nc(C#Cc3c(F)c(F)c(Cl)c(F)c3F)n2)c(F)c(F)c1Cl,triethynyltriazine__tetrafluorobenzene,Cl_direct,C3,D3h,nonplanar,-51.02864966652252,hierarchical_v1,1.371803406990776,2.3762246328881207,1323,cof_001323,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000633.xyz,45,45,48,0,0,train,train
Fc1c(F)c(C#Cc2nc(C#Cc3c(F)c(F)c(Br)c(F)c3F)nc(C#Cc3c(F)c(F)c(Br)c(F)c3F)n2)c(F)c(F)c1Br,triethynyltriazine__tetrafluorobenzene,Br_direct,C3,D3,nonplanar,-51.56203502310056,hierarchical_v1,1.3698192130957725,2.3780253545739822,1324,cof_001324,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000634.xyz,45,45,48,0,0,train,train
Fc1c(F)c(C#Cc2nc(C#Cc3c(F)c(F)c(I)c(F)c3F)nc(C#Cc3c(F)c(F)c(I)c(F)c3F)n2)c(F)c(F)c1I,triethynyltriazine__tetrafluorobenzene,I_direct,C3,D3,nonplanar,-49.73067168351719,hierarchical_v1,1.3659556108179716,2.3886227209191064,1325,cof_001325,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000635.xyz,45,45,48,0,0,train,train
O=C(NOC(=O)c1cc(C(=O)ONC(=O)C(=O)NC(F)(F)F)cc(C(=O)ONC(=O)C(=O)NC(F)(F)F)c1)C(=O)NC(F)(F)F,trimesic_ester__oxamide,CF3_direct,C3,C3,nonplanar,-64.57764964017886,hierarchical_v1,1.4302175871334726,2.8873494887402438,1326,cof_001326,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000660.xyz,54,45,54,0,0,train,train
O=Cc1ccc(-c2ccc(-c3nc(-c4ccc(-c5ccc(C=O)cc5)cc4)nc(-c4ccc(-c5ccc(C=O)cc5)cc4)n3)cc2)cc1,triazine__biphenyl,CHO_direct,C3,C3,nonplanar,113.88660674811136,hierarchical_v1,0.8192550805855073,1.7295560799771883,1327,cof_001327,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000820.xyz,75,48,81,0,0,train,train
C#Cc1ccc(-c2ccc(-c3nc(-c4ccc(-c5ccc(C#C)cc5)cc4)nc(-c4ccc(-c5ccc(C#C)cc5)cc4)n3)cc2)cc1,triazine__biphenyl,ethynyl_direct,C3,D3,nonplanar,67.84935749367938,hierarchical_v1,0.7809887970678819,1.7177797725321864,1328,cof_001328,cof_symmetry_pipeline/output/xyz/mol_001128_s1151.xyz,75,48,81,0,0,train,train
C#Cc1ccc(-c2ccc(-c3nc(-c4ccc(-c5ccc(C#C)cn5)nc4)nc(-c4ccc(-c5ccc(C#C)cn5)nc4)n3)cn2)nc1,triazine__bipyridine,ethynyl_direct,C3,C3h,planar,134.88276713235922,hierarchical_v1,0.0004475169410006,0.0010977306754587,1329,cof_001329,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000828.xyz,69,48,75,0,0,train,train
C=Cc1cnc(-c2cnc(-c3nc(-c4cnc(-c5cnc(C=C)cn5)cn4)nc(-c4cnc(-c5cnc(C=C)cn5)cn4)n3)cn2)cn1,triazine__pyrazine_phenyl,vinyl_direct,C3,C3h,planar,456.96859221315583,hierarchical_v1,0.0026931446560723,0.0065800114465286,1330,cof_001330,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000872.xyz,69,48,75,0,0,test,train
N#CC#Cc1c(F)c(F)c(-c2nc(-c3c(F)c(F)c(C#CC#N)c(F)c3F)nc(-c3c(F)c(F)c(C#CC#N)c(F)c3F)n2)c(F)c1F,triazine__tetrafluorobenzene,CCCN_direct,C3,D3,nonplanar,-55.7128877538393,hierarchical_v1,0.9584252981328324,1.7238254488449476,1331,cof_001331,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000881.xyz,48,48,51,0,0,train,train
CC(=O)Nc1c(F)c(F)c(-c2nc(-c3c(F)c(F)c(NC(C)=O)c(F)c3F)nc(-c3c(F)c(F)c(NC(C)=O)c(F)c3F)n2)c(F)c1F,triazine__tetrafluorobenzene,NHacetyl_direct,C3,C3,nonplanar,-52.49555999882636,hierarchical_v1,0.9389985527289496,1.7911987860429597,1332,cof_001332,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000883.xyz,60,48,63,0,0,train,train
O=S(=O)(Cl)c1c(F)c(F)c(-c2nc(-c3c(F)c(F)c(S(=O)(=O)Cl)c(F)c3F)nc(-c3c(F)c(F)c(S(=O)(=O)Cl)c(F)c3F)n2)c(F)c1F,triazine__tetrafluorobenzene,SO2Cl_direct,C3,C3,nonplanar,-188.21033514567984,hierarchical_v1,1.045280988736995,1.7079245314170235,1333,cof_001333,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000886.xyz,48,48,51,0,0,train,train
O=CNC(=O)C(=O)Nc1ccc(-c2nc(-c3ccc(NC(=O)C(=O)NC=O)cc3)nc(-c3ccc(NC(=O)C(=O)NC=O)cc3)n2)cc1,triazine_triphenyl__oxamide,CHO_direct,C3,C3h,planar,-53.574285432769926,hierarchical_v1,0.0003846348144806,0.0008604312846958,1334,cof_001334,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000888.xyz,69,48,72,0,0,train,train
N#Cc1c(F)c(F)c(C#Cc2cc(C#Cc3c(F)c(F)c(C#N)c(F)c3F)cc(C#Cc3c(F)c(F)c(C#N)c(F)c3F)c2)c(F)c1F,triethynylbenzene__tetrafluorobenzene,CN_direct,C3,D3,planar,11.095197498497027,hierarchical_v1,0.1052103293306443,0.1967038239601008,1335,cof_001335,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000911.xyz,51,48,54,0,0,train,train
N#Cc1c(F)c(F)c(C#Cc2nc(C#Cc3c(F)c(F)c(C#N)c(F)c3F)nc(C#Cc3c(F)c(F)c(C#N)c(F)c3F)n2)c(F)c1F,triethynyltriazine__tetrafluorobenzene,CN_direct,C3,D3,nonplanar,-100.84056323730636,hierarchical_v1,1.3212243805617057,2.3653020585936573,1336,cof_001336,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000933.xyz,48,48,51,0,0,train,train
C#Cc1c(F)c(F)c(C#Cc2nc(C#Cc3c(F)c(F)c(C#C)c(F)c3F)nc(C#Cc3c(F)c(F)c(C#C)c(F)c3F)n2)c(F)c1F,triethynyltriazine__tetrafluorobenzene,ethynyl_direct,C3,D3,nonplanar,-45.540111965247696,hierarchical_v1,1.276960301217037,2.3833453596076484,1337,cof_001337,cof_symmetry_pipeline/output/hierarchical/xyz/mol_000935.xyz,51,48,54,0,0,train,train
Nc1c(F)c(F)c(OC(=O)c2cc(C(=O)Oc3c(F)c(F)c(N)c(F)c3F)cc(C(=O)Oc3c(F)c(F)c(N)c(F)c3F)c2)c(F)c1F,trimesic_ester__tetrafluorobenzene,NH2_direct,C3,C3h,nonplanar,239.4530352054511,hierarchical_v1,1.2491072662519087,2.3937356808942223,1338,cof_001338,cof_symmetry_pipeline/output/hierarchical/xyz/mol_001066.xyz,57,48,60,0,0,train,train
O=C(Oc1c(F)c(F)c(O)c(F)c1F)c1cc(C(=O)Oc2c(F)c(F)c(O)c(F)c2F)cc(C(=O)Oc2c(F)c(F)c(O)c(F)c2F)c1,trimesic_ester__tetrafluorobenzene,OH_direct,C3,C3,nonplanar,179.61370995285955,hierarchical_v1,1.2685704957455148,2.450694660230717,1339,cof_001339,cof_symmetry_pipeline/output/hierarchical/xyz/mol_001067.xyz,54,48,57,0,0,train,train
O=C(Oc1c(F)c(F)c(S)c(F)c1F)c1cc(C(=O)Oc2c(F)c(F)c(S)c(F)c2F)cc(C(=O)Oc2c(F)c(F)c(S)c(F)c2F)c1,trimesic_ester__tetrafluorobenzene,SH_direct,C3,C3,nonplanar,153.0372172885746,hierarchical_v1,1.288765177287425,2.470275752715106,1340,cof_001340,cof_symmetry_pipeline/output/hierarchical/xyz/mol_001068.xyz,54,48,57,0,0,train,train
O=C(Oc1c(F)c(F)c(Br)c(F)c1F)c1cc(C(=O)Oc2c(F)c(F)c(Br)c(F)c2F)cc(C(=O)Oc2c(F)c(F)c(Br)c(F)c2F)c1,trimesic_ester__tetrafluorobenzene,Br_direct,C3,C3h,nonplanar,136.9527260256339,hierarchical_v1,1.290118115219573,2.3770393331455044,1341,cof_001341,cof_symmetry_pipeline/output/hierarchical/xyz/mol_001071.xyz,51,48,54,0,0,train,train
O=C(Oc1c(F)c(F)c(I)c(F)c1F)c1cc(C(=O)Oc2c(F)c(F)c(I)c(F)c2F)cc(C(=O)Oc2c(F)c(F)c(I)c(F)c2F)c1,trimesic_ester__tetrafluorobenzene,I_direct,C3,C3h,nonplanar,138.84473549668834,hierarchical_v1,1.2907266865835636,2.3816385534076776,1342,cof_001342,cof_symmetry_pipeline/output/hierarchical/xyz/mol_001072.xyz,51,48,54,0,0,train,train
