SMILES,Core,Arm,Target_PG,Point_Group,Geometry,Energy_kcal_mol,Source,Plane_RMSD,Plane_MaxDist,Package_Index,Molecule_ID,XYZ_RelPath,Num_Atoms,Num_Heavy_Atoms,Num_Bonds,Net_Formal_Charge,Num_Radical_Electrons,Split_IID,Split_Core_OOD,Legacy_Point_Group,Analyzer_PG,Actual_PG,PG_Exact_Match,PG_Compatible,Actual_Mean_RMS_Error,Actual_Max_RMS_Error,Actual_Max_Atom_Error,Target_Mean_RMS_Error,Target_Max_RMS_Error,Target_Max_Atom_Error,Contains_Sn,UAE_GEOM_Pretrained_Compatible,Core_OOD_Support
C#Cc1ccc(C#Cc2ccc(C#C)cn2)nc1,phenylethynyl_pyridine_C2,ethynyl_direct,C2,C2h,planar,40.93096529070672,original_remaining,2.220843535635756e-05,4.012772501184314e-05,963,cof_000963,cof_symmetry_pipeline/output/xyz/aug_001062.xyz,26,18,27,0,0,train,train,C2h,C2h,C2h,False,True,2.589567640154807e-05,4.580139710120011e-05,8.075725595031236e-05,6.680914589213638e-06,1.3361829178427276e-05,2.715344262457163e-05,False,True,standard
Cc1ccc(C#Cc2ccc(C)cn2)nc1,phenylethynyl_pyridine_C2,methyl_direct,C2,C2,planar,30.350677324300943,original_remaining,0.3376705572338572,1.0524506932948123,964,cof_000964,cof_symmetry_pipeline/output/xyz/aug_001063.xyz,28,16,29,0,0,train,train,C2,C2,C2,True,True,5.986939656493226e-06,1.1973879312986451e-05,2.832545660622766e-05,5.986939656493226e-06,1.1973879312986451e-05,2.832545660622766e-05,False,True,standard
Cc1ccc(-c2ccc(C#Cc3ccc(-c4ccc(C)cc4)cn3)nc2)cc1,phenylethynyl_pyridine_C2,methyl_ph,C2,D2,nonplanar,87.66167959082605,original_remaining,0.8629985653327021,1.7871407475099128,965,cof_000965,cof_symmetry_pipeline/output/xyz/aug_001064.xyz,48,28,51,0,0,train,train,D2,D2,C2,True,True,0.014806244739857801,0.029612489479715603,0.07783580445980559,0.014806244739857801,0.029612489479715603,0.07783580445980559,False,True,standard
C=Cc1ccc(C#Cc2ccc(C=C)cn2)nc1,phenylethynyl_pyridine_C2,vinyl_direct,C2,C2,planar,57.02867085395383,original_remaining,0.3270523162609676,0.923209560223924,966,cof_000966,cof_symmetry_pipeline/output/xyz/aug_001065.xyz,30,18,31,0,0,test,train,C2,C2,C2,True,True,2.5041400641901233e-06,5.0082801283802465e-06,8.598117091328473e-06,2.5041400641901233e-06,5.0082801283802465e-06,8.598117091328473e-06,False,True,standard
Brc1ccc(C#Cc2cnc(C#Cc3ccc(Br)cc3)nc2)cc1,phenylethynyl_pyrimidine_C2,Br_direct,C2,C2,nonplanar,34.49736907086678,original_remaining,0.8441459782310695,2.105283103538314,967,cof_000967,cof_symmetry_pipeline/output/xyz/aug_001066.xyz,34,24,36,0,0,train,test,C2,C2,C2,True,True,0.009356584383424571,0.018713168766849142,0.032081169411444024,0.009356584383424571,0.018713168766849142,0.032081169411444024,False,True,standard
N#CC#Cc1ccc(C#Cc2cnc(C#Cc3ccc(C#CC#N)cc3)nc2)cc1,phenylethynyl_pyrimidine_C2,CCCN_direct,C2,C2v,nonplanar,39.401147414910085,original_remaining,0.7823509411004695,2.157108579052185,968,cof_000968,cof_symmetry_pipeline/output/xyz/aug_001067.xyz,40,30,42,0,0,val,test,C2v,C2v,C2v,False,True,0.030476661930142316,0.05960964844942144,0.13454063700980146,0.0013692836884194935,0.002738567376838987,0.0076822707879467935,False,True,standard
C#Cc1ccc(-c2ccc(C#Cc3cnc(C#Cc4ccc(-c5ccc(C#C)cc5)cc4)nc3)cc2)cc1,phenylethynyl_pyrimidine_C2,CCH_ph,C2,C2,nonplanar,80.21595902418139,original_remaining,0.7926827054987571,1.971631089172064,969,cof_000969,cof_symmetry_pipeline/output/xyz/aug_001068.xyz,58,38,62,0,0,train,test,C2,C2,C2,True,True,0.04053590263110864,0.08107180526221729,0.18078579383405452,0.04053590263110864,0.08107180526221729,0.18078579383405452,False,True,standard
O=[N+]([O-])C#Cc1ccc(C#Cc2cnc(C#Cc3ccc(C#C[N+](=O)[O-])cc3)nc2)cc1,phenylethynyl_pyrimidine_C2,CCNO2_direct,C2,C2,planar,44.27074047082248,original_remaining,0.2731157345132159,0.6479572325745631,970,cof_000970,cof_symmetry_pipeline/output/xyz/aug_001069.xyz,42,32,44,0,0,train,test,C2,C2,C2,True,True,0.011689010863802994,0.023378021727605988,0.049027198807437715,0.011689010863802994,0.023378021727605988,0.049027198807437715,False,True,standard
N#Cc1ccc(C#Cc2cnc(C#Cc3ccc(C#N)cc3)nc2)cc1,phenylethynyl_pyrimidine_C2,CN_direct,C2,C2,nonplanar,63.40433016166018,original_remaining,0.7133447375154054,1.5451132023239358,971,cof_000971,cof_symmetry_pipeline/output/xyz/aug_001070.xyz,36,26,38,0,0,val,test,C2,C2,C2,True,True,0.002270011693715483,0.004540023387430966,0.010429651340405086,0.002270011693715483,0.004540023387430966,0.010429651340405086,False,True,standard
N#Cc1ccc(-c2ccc(C#Cc3cnc(C#Cc4ccc(-c5ccc(C#N)cc5)cc4)nc3)cc2)cc1,phenylethynyl_pyrimidine_C2,CN_ph,C2,C2,nonplanar,108.02147218234047,original_remaining,0.6329497499495176,1.1729466647767843,972,cof_000972,cof_symmetry_pipeline/output/xyz/aug_001071.xyz,56,38,60,0,0,train,test,C2,C2,C2,True,True,0.0021451963785329036,0.004290392757065807,0.008629388460412935,0.0021451963785329036,0.004290392757065807,0.008629388460412935,False,True,standard
Clc1ccc(C#Cc2cnc(C#Cc3ccc(Cl)cc3)nc2)cc1,phenylethynyl_pyrimidine_C2,Cl_direct,C2,C2,nonplanar,33.03418783953051,original_remaining,0.8327481779100109,2.062756610676198,973,cof_000973,cof_symmetry_pipeline/output/xyz/aug_001072.xyz,34,24,36,0,0,train,test,C2,C2,C2,True,True,0.001161146546376344,0.002322293092752688,0.004409311108112336,0.001161146546376344,0.002322293092752688,0.004409311108112336,False,True,standard
Clc1ccc(-c2ccc(C#Cc3cnc(C#Cc4ccc(-c5ccc(Cl)cc5)cc4)nc3)cc2)cc1,phenylethynyl_pyrimidine_C2,Cl_ph,C2,C2,nonplanar,78.17456358728222,original_remaining,0.9628441315662374,2.128661277525812,974,cof_000974,cof_symmetry_pipeline/output/xyz/aug_001073.xyz,54,36,58,0,0,train,test,C2,C2,C2,True,True,0.003696340107796222,0.007392680215592444,0.014259949123449378,0.003696340107796222,0.007392680215592444,0.014259949123449378,False,True,standard
O=[N+]([O-])c1ccc(C#Cc2cnc(C#Cc3ccc([N+](=O)[O-])cc3)nc2)cc1,phenylethynyl_pyrimidine_C2,NO2_direct,C2,C2,planar,103.61430811404854,original_remaining,0.0904184043445358,0.1851858131029258,975,cof_000975,cof_symmetry_pipeline/output/xyz/aug_001074.xyz,38,28,40,0,0,test,test,C2,C2,C2,True,True,0.007335722298886492,0.014671444597772984,0.024767413243249235,0.007335722298886492,0.014671444597772984,0.024767413243249235,False,True,standard
O=[N+]([O-])c1ccc(-c2ccc(C#Cc3cnc(C#Cc4ccc(-c5ccc([N+](=O)[O-])cc5)cc4)nc3)cc2)cc1,phenylethynyl_pyrimidine_C2,NO2_ph,C2,C2,nonplanar,148.02975092165823,original_remaining,0.9703507941053024,2.1564081502081414,976,cof_000976,cof_symmetry_pipeline/output/xyz/aug_001075.xyz,58,40,62,0,0,train,test,C2,C2,C2,True,True,0.019966111345996067,0.039932222691992134,0.08011466881220365,0.019966111345996067,0.039932222691992134,0.08011466881220365,False,True,standard
C#Cc1ccc(C#Cc2cnc(C#Cc3ccc(C#C)cc3)nc2)cc1,phenylethynyl_pyrimidine_C2,ethynyl_direct,C2,C2,nonplanar,35.03427852190977,original_remaining,0.5483954237633826,1.1813494966667075,977,cof_000977,cof_symmetry_pipeline/output/xyz/aug_001076.xyz,38,26,40,0,0,train,test,C2,C2,C2,True,True,0.005559938401183331,0.011119876802366662,0.027065366054097942,0.005559938401183331,0.011119876802366662,0.027065366054097942,False,True,standard
Brc1cnc(-c2cnc(Br)cn2)cn1,pyrazine_phenyl_C2,Br_direct,C2,C2v,planar,152.7180761082122,original_remaining,1.7191652829469118e-05,4.373470679044228e-05,978,cof_000978,cof_symmetry_pipeline/output/xyz/aug_001092.xyz,18,14,19,0,0,val,train,C2v,C2v,C2v,False,True,2.4719911500570834e-05,3.722669280670459e-05,8.184669594620972e-05,1.4800385654284526e-05,2.960077130856905e-05,5.002964911193036e-05,False,True,standard
O=CC#Cc1cnc(-c2cnc(C#CC=O)cn2)cn1,pyrazine_phenyl_C2,CCCHO_direct,C2,C2,planar,142.8672956576348,original_remaining,0.0646905527508253,0.2208657539613265,979,cof_000979,cof_symmetry_pipeline/output/xyz/aug_001093.xyz,26,20,27,0,0,val,train,C2,C2,C2,True,True,0.02380232135318514,0.04760464270637028,0.13675840997154678,0.02380232135318514,0.04760464270637028,0.13675840997154678,False,True,standard
N#CC#Cc1cnc(-c2cnc(C#CC#N)cn2)cn1,pyrazine_phenyl_C2,CCCN_direct,C2,C2h,planar,140.08365182435423,original_remaining,1.2008699874385093e-05,3.322011224093924e-05,980,cof_000980,cof_symmetry_pipeline/output/xyz/aug_001094.xyz,24,20,25,0,0,train,train,C2h,C2h,C2h,False,True,1.7094539023591477e-05,2.7355238138442445e-05,6.538134290573509e-05,8.49699723180061e-06,1.699399446360122e-05,4.2045484306876166e-05,False,True,standard
O=C(O)C#Cc1cnc(-c2cnc(C#CC(=O)O)cn2)cn1,pyrazine_phenyl_C2,CCCOOH_direct,C2,C2,planar,78.1033434829931,original_remaining,0.1932915224935133,0.5711687218050725,981,cof_000981,cof_symmetry_pipeline/output/xyz/aug_001095.xyz,28,22,29,0,0,train,train,C2,C2,C2,True,True,0.07753638681528303,0.15507277363056607,0.2856472036152049,0.07753638681528303,0.15507277363056607,0.2856472036152049,False,True,standard
COC(=O)C#Cc1cnc(-c2cnc(C#CC(=O)OC)cn2)cn1,pyrazine_phenyl_C2,CCCOOMe_direct,C2,C2,nonplanar,119.71090676574764,original_remaining,0.591880122093358,1.5527544173757772,982,cof_000982,cof_symmetry_pipeline/output/xyz/aug_001096.xyz,34,24,35,0,0,train,train,C2,C2,C2,True,True,0.029516710040166257,0.059033420080332515,0.13919003191520374,0.029516710040166257,0.059033420080332515,0.13919003191520374,False,True,standard
C#Cc1ccc(-c2cnc(-c3cnc(-c4ccc(C#C)cc4)cn3)cn2)cc1,pyrazine_phenyl_C2,CCH_ph,C2,C2h,planar,196.6719025463488,original_remaining,0.0007584023365425,0.0018041371436687,983,cof_000983,cof_symmetry_pipeline/output/xyz/aug_001097.xyz,42,28,45,0,0,train,train,C2h,C2h,C2h,False,True,0.0007651777461535058,0.0015168086291657975,0.003619302943021851,1.360144796971061e-05,2.720289593942122e-05,7.086415494784076e-05,False,True,standard
C#Cc1ccc(-c2ccc(-c3cnc(-c4cnc(-c5ccc(-c6ccc(C#C)cc6)cc5)cn4)cn3)cc2)cc1,pyrazine_phenyl_C2,CCH_phph,C2,D2,nonplanar,250.4125183166871,original_remaining,0.7634692907290475,1.7069466899130226,984,cof_000984,cof_symmetry_pipeline/output/xyz/aug_001098.xyz,62,40,67,0,0,train,train,D2,D2,C2,True,True,0.008360530468936238,0.016721060937872477,0.03647482426788303,0.008360530468936238,0.016721060937872477,0.03647482426788303,False,True,standard
O=C=NC#Cc1cnc(-c2cnc(C#CN=C=O)cn2)cn1,pyrazine_phenyl_C2,CCNCO_direct,C2,C2,planar,132.13142661473236,original_remaining,0.1637602332156153,0.5304827478709457,985,cof_000985,cof_symmetry_pipeline/output/xyz/aug_001099.xyz,26,22,27,0,0,test,train,C2,C2,C2,True,True,0.01417807861246722,0.02835615722493444,0.051976358346621315,0.01417807861246722,0.02835615722493444,0.051976358346621315,False,True,standard
O=[N+]([O-])C#Cc1cnc(-c2cnc(C#C[N+](=O)[O-])cn2)cn1,pyrazine_phenyl_C2,CCNO2_direct,C2,C2h,planar,136.69600327971182,original_remaining,0.4337202715603207,1.106746899657296,986,cof_000986,cof_symmetry_pipeline/output/xyz/aug_001101.xyz,26,22,27,0,0,train,train,C2h,C2h,C2h,False,True,0.03588875017904412,0.06025796476884549,0.16736032038809123,0.02536432965953274,0.05072865931906548,0.08453746041369173,False,True,standard
OC#Cc1cnc(-c2cnc(C#CO)cn2)cn1,pyrazine_phenyl_C2,CCOH_direct,C2,C2h,planar,138.5461083459187,original_remaining,3.83979575160236e-05,0.0001483016930944,987,cof_000987,cof_symmetry_pipeline/output/xyz/aug_001102.xyz,24,18,25,0,0,train,train,C2h,C2h,C2h,False,True,4.921274044686367e-05,8.500480903412771e-05,0.0003676937848859122,3.92479459965201e-05,7.84958919930402e-05,0.0002613910769784851,False,True,standard
CC(=O)C#Cc1cnc(-c2cnc(C#CC(C)=O)cn2)cn1,pyrazine_phenyl_C2,CCacetyl_direct,C2,C2,planar,156.4069553791838,original_remaining,0.4964814630546663,1.0169198213342914,988,cof_000988,cof_symmetry_pipeline/output/xyz/aug_001103.xyz,32,22,33,0,0,train,train,C2,C2,C2,True,True,0.02064523778247597,0.04129047556495194,0.07341834348931228,0.02064523778247597,0.04129047556495194,0.07341834348931228,False,True,standard
FC(F)(F)c1cnc(-c2cnc(C(F)(F)F)cn2)cn1,pyrazine_phenyl_C2,CF3_direct,C2,C2,planar,221.6712849279415,original_remaining,0.4432667915801406,1.1842328044293822,989,cof_000989,cof_symmetry_pipeline/output/xyz/aug_001104.xyz,24,20,25,0,0,train,train,C2,C2,C2,True,True,0.0016234513328989622,0.0032469026657979245,0.006640965077398796,0.0016234513328989622,0.0032469026657979245,0.006640965077398796,False,True,standard
O=Cc1cnc(-c2cnc(C=O)cn2)cn1,pyrazine_phenyl_C2,CHO_direct,C2,C2v,planar,195.33152390674087,original_remaining,1.1683411364938176e-05,2.3063249181110024e-05,990,cof_000990,cof_symmetry_pipeline/output/xyz/aug_001106.xyz,22,16,23,0,0,train,train,C2v,C2v,C2v,False,True,1.394176600617651e-05,2.469714358504694e-05,5.230521790217444e-05,3.7508590889831556e-06,7.501718177966311e-06,1.582881471309299e-05,False,True,standard
O=Cc1ccc(-c2cnc(-c3cnc(-c4ccc(C=O)cc4)cn3)cn2)cc1,pyrazine_phenyl_C2,CHO_ph,C2,C2h,planar,227.02967856616755,original_remaining,2.556323379054602e-05,5.25701300821968e-05,991,cof_000991,cof_symmetry_pipeline/output/xyz/aug_001107.xyz,42,28,45,0,0,train,train,C2h,C2h,C2h,False,True,3.1114709203708314e-05,5.133813435046704e-05,0.00010268740004472493,1.1759021050203444e-05,2.3518042100406888e-05,4.221380983888382e-05,False,True,standard
N#Cc1cnc(-c2cnc(C#N)cn2)cn1,pyrazine_phenyl_C2,CN_direct,C2,C2h,planar,188.0377630513603,original_remaining,0.0003987181003814,0.0008063365356334,992,cof_000992,cof_symmetry_pipeline/output/xyz/aug_001109.xyz,20,16,21,0,0,train,train,C2h,C2h,C2h,False,True,0.0004070413938247491,0.0007975153849729919,0.0016258742713269594,1.6924242612041354e-05,3.384848522408271e-05,6.741961946355317e-05,False,True,standard
N#Cc1ccc(-c2cnc(-c3cnc(-c4ccc(C#N)cc4)cn3)cn2)cc1,pyrazine_phenyl_C2,CN_ph,C2,C2v,planar,235.1305172512535,original_remaining,0.0006037166458298,0.0013165942677915,993,cof_000993,cof_symmetry_pipeline/output/xyz/aug_001110.xyz,40,28,43,0,0,train,train,C2v,C2v,C2v,False,True,0.0006766367372586673,0.0012101236390683063,0.0025757642592979736,0.0005817284692009741,0.0011634569384019482,0.0025757642592979736,False,True,standard
N#Cc1ccc(-c2ccc(-c3cnc(-c4cnc(-c5ccc(-c6ccc(C#N)cc6)cc5)cn4)cn3)cc2)cc1,pyrazine_phenyl_C2,CN_phph,C2,C2,nonplanar,268.5866029012513,original_remaining,0.5803446179093321,1.062675819172428,994,cof_000994,cof_symmetry_pipeline/output/xyz/aug_001111.xyz,60,40,65,0,0,train,train,C2,C2,C2,True,True,0.000196726016084016,0.000393452032168032,0.0006965702135669159,0.000196726016084016,0.000393452032168032,0.0006965702135669159,False,True,standard
O=C(Cl)c1cnc(-c2cnc(C(=O)Cl)cn2)cn1,pyrazine_phenyl_C2,COCl_direct,C2,C2v,planar,226.1832849803293,original_remaining,2.455086084173021e-05,4.101281252510969e-05,995,cof_000995,cof_symmetry_pipeline/output/xyz/aug_001112.xyz,22,18,23,0,0,train,train,C2v,C2v,C2v,False,True,3.265940367021879e-05,5.7142653242296874e-05,9.001731614411721e-05,9.102575935598517e-06,1.8205151871197034e-05,3.576237353469955e-05,False,True,standard
NC(=O)c1cnc(-c2cnc(C(N)=O)cn2)cn1,pyrazine_phenyl_C2,CONH2_direct,C2,C2h,planar,160.41660568720403,original_remaining,0.0175878052983547,0.0325814739064272,996,cof_000996,cof_symmetry_pipeline/output/xyz/aug_001113.xyz,26,18,27,0,0,val,train,C2h,C2h,C2h,False,True,0.018459942085930273,0.03519334083463847,0.06529311066294544,0.0018099676276091903,0.0036199352552183806,0.006450619881976684,False,True,standard
O=C(O)c1cnc(-c2cnc(C(=O)O)cn2)cn1,pyrazine_phenyl_C2,COOH_direct,C2,C2,nonplanar,197.6128715106857,original_remaining,0.5024978948674849,0.9428919057286228,997,cof_000997,cof_symmetry_pipeline/output/xyz/aug_001114.xyz,24,18,25,0,0,train,train,C2,C2,C2,True,True,1.4192699907028895e-05,2.838539981405779e-05,4.6642409841246144e-05,1.4192699907028895e-05,2.838539981405779e-05,4.6642409841246144e-05,False,True,standard
O=C(O)c1ccc(-c2ccc(-c3cnc(-c4cnc(-c5ccc(-c6ccc(C(=O)O)cc6)cc5)cn4)cn3)cc2)cc1,pyrazine_phenyl_C2,COOH_phph,C2,D2,nonplanar,232.0310001032944,original_remaining,0.578931326481266,1.0866855969378009,998,cof_000998,cof_symmetry_pipeline/output/xyz/aug_001116.xyz,64,42,69,0,0,train,train,D2,D2,C2,True,True,0.003085784968536851,0.006171569937073702,0.012991689409184253,0.003085784968536851,0.006171569937073702,0.012991689409184253,False,True,standard
COC(=O)c1cnc(-c2cnc(C(=O)OC)cn2)cn1,pyrazine_phenyl_C2,COOMe_direct,C2,C2h,planar,215.0776118657627,original_remaining,0.3290851039958121,0.9013582585738606,999,cof_000999,cof_symmetry_pipeline/output/xyz/aug_001117.xyz,30,20,31,0,0,train,train,C2h,C2h,C2h,False,True,0.00015241281625639634,0.00025669112239775006,0.0005412238194201676,5.1433806348619176e-05,0.00010286761269723835,0.00023151172297313082,False,True,standard
Clc1cnc(-c2cnc(Cl)cn2)cn1,pyrazine_phenyl_C2,Cl_direct,C2,C2h,planar,145.6378405487845,original_remaining,1.0121922342547302e-05,1.7002693806000835e-05,1000,cof_001000,cof_symmetry_pipeline/output/xyz/aug_001118.xyz,18,14,19,0,0,train,train,C2h,C2h,C2h,False,True,1.452444399671235e-05,2.02086422948831e-05,3.3708541410770156e-05,8.905518411903707e-06,1.7811036823807413e-05,2.639393567722996e-05,False,True,standard
Clc1ccc(-c2cnc(-c3cnc(-c4ccc(Cl)cc4)cn3)cn2)cc1,pyrazine_phenyl_C2,Cl_ph,C2,C2h,planar,195.0308179428994,original_remaining,0.0001132149805489,0.0002545388308565,1001,cof_001001,cof_symmetry_pipeline/output/xyz/aug_001119.xyz,38,26,41,0,0,train,train,C2h,C2h,C2h,False,True,0.0001214633316380315,0.00022666401621353446,0.0005098671323663228,1.6878969700711235e-05,3.375793940142247e-05,6.606276940995162e-05,False,True,standard
Ic1cnc(-c2cnc(I)cn2)cn1,pyrazine_phenyl_C2,I_direct,C2,C2h,planar,141.67935194138002,original_remaining,7.769572330921931e-06,1.536924513595439e-05,1002,cof_001002,cof_symmetry_pipeline/output/xyz/aug_001120.xyz,18,14,19,0,0,train,train,C2h,C2h,C2h,False,True,1.0352921826053311e-05,1.6032338978398758e-05,3.148427751881381e-05,4.877474037427898e-06,9.754948074855796e-06,1.5985521839827223e-05,False,True,standard
[N-]=[N+]=Nc1cnc(-c2cnc(N=[N+]=[N-])cn2)cn1,pyrazine_phenyl_C2,N3_direct,C2,C2h,planar,96.66225392454731,original_remaining,4.65581126024347e-05,0.0001338298090313,1003,cof_001003,cof_symmetry_pipeline/output/xyz/aug_001121.xyz,22,18,23,0,0,train,train,C2h,C2h,C2h,False,True,5.3653480503822105e-05,9.355173994518963e-05,0.00025585817310168997,1.6825570731324867e-05,3.3651141462649734e-05,5.5151259057223936e-05,False,True,standard
O=C=Nc1cnc(-c2cnc(N=C=O)cn2)cn1,pyrazine_phenyl_C2,NCO_direct,C2,C2,planar,94.15334764031849,original_remaining,0.3924556195634844,1.105839219435786,1004,cof_001004,cof_symmetry_pipeline/output/xyz/aug_001123.xyz,22,18,23,0,0,train,train,C2,C2,C2,True,True,5.9043717101834e-06,1.18087434203668e-05,1.9078306532561516e-05,5.9043717101834e-06,1.18087434203668e-05,1.9078306532561516e-05,False,True,standard
S=C=Nc1cnc(-c2cnc(N=C=S)cn2)cn1,pyrazine_phenyl_C2,NCS_direct,C2,C2,planar,108.01166605927166,original_remaining,0.1053613427927689,0.36596238622234,1005,cof_001005,cof_symmetry_pipeline/output/xyz/aug_001124.xyz,22,18,23,0,0,train,train,C2,C2,C2,True,True,0.04018824495820146,0.08037648991640292,0.15174963419170706,0.04018824495820146,0.08037648991640292,0.15174963419170706,False,True,standard
Nc1cnc(-c2cnc(N)cn2)cn1,pyrazine_phenyl_C2,NH2_direct,C2,C2,planar,75.32511330121393,original_remaining,0.2193074220356499,0.6905030812050375,1006,cof_001006,cof_symmetry_pipeline/output/xyz/aug_001125.xyz,22,14,23,0,0,train,train,C2,C2,C2,True,True,5.022295645108856e-06,1.0044591290217712e-05,2.2013378966935094e-05,5.022295645108856e-06,1.0044591290217712e-05,2.2013378966935094e-05,False,True,standard
O=CNc1cnc(-c2cnc(NC=O)cn2)cn1,pyrazine_phenyl_C2,NHCHO_direct,C2,C2h,planar,47.137015905063,original_remaining,0.0088900140504888,0.0174619771512154,1007,cof_001007,cof_symmetry_pipeline/output/xyz/aug_001127.xyz,26,18,27,0,0,train,train,C2h,C2h,C2h,False,True,0.009688447334688034,0.01781567507050031,0.03414040254513644,0.0017306473201601318,0.0034612946403202636,0.006827526700333856,False,True,standard
N#CNc1cnc(-c2cnc(NC#N)cn2)cn1,pyrazine_phenyl_C2,NHCN_direct,C2,C2,planar,30.941496693524947,original_remaining,0.4226589572015717,1.229675718861939,1008,cof_001008,cof_symmetry_pipeline/output/xyz/aug_001128.xyz,24,18,25,0,0,val,train,C2,C2,C2,True,True,1.3983114561197335e-06,2.796622912239467e-06,4.965773287251553e-06,1.3983114561197335e-06,2.796622912239467e-06,4.965773287251553e-06,False,True,standard
CS(=O)(=O)Nc1cnc(-c2cnc(NS(C)(=O)=O)cn2)cn1,pyrazine_phenyl_C2,NHSO2_direct,C2,D2,nonplanar,-41.20938269278516,original_remaining,1.0293511486841285,2.0743244821185827,1009,cof_001009,cof_symmetry_pipeline/output/xyz/aug_001129.xyz,34,22,35,0,0,train,train,D2,D2,C2,True,True,7.564690269331986e-06,1.5129380538663972e-05,3.1774827374546483e-05,7.564690269331986e-06,1.5129380538663972e-05,3.1774827374546483e-05,False,True,standard
CC(=O)Nc1cnc(-c2cnc(NC(C)=O)cn2)cn1,pyrazine_phenyl_C2,NHacetyl_direct,C2,C2,planar,52.44471987356648,original_remaining,0.316435779172367,1.0074807036315248,1010,cof_001010,cof_symmetry_pipeline/output/xyz/aug_001130.xyz,32,20,33,0,0,train,train,C2,C2,C2,True,True,0.008800633982793838,0.017601267965587676,0.04124899366330157,0.008800633982793838,0.017601267965587676,0.04124899366330157,False,True,standard
O=[N+]([O-])c1cnc(-c2cnc([N+](=O)[O-])cn2)cn1,pyrazine_phenyl_C2,NO2_direct,C2,C2v,planar,256.3985714298696,original_remaining,7.197490491242882e-05,0.0001312555185024,1011,cof_001011,cof_symmetry_pipeline/output/xyz/aug_001131.xyz,22,18,23,0,0,train,train,C2v,C2v,C2v,False,True,8.536943119722374e-05,0.00015903896299269835,0.0002655896977113967,1.2604747261833788e-05,2.5209494523667576e-05,4.766580264674316e-05,False,True,standard
O=[N+]([O-])c1ccc(-c2cnc(-c3cnc(-c4ccc([N+](=O)[O-])cc4)cn3)cn2)cc1,pyrazine_phenyl_C2,NO2_ph,C2,C2h,planar,265.2580264729946,original_remaining,7.703775704036487e-05,0.000160185899209,1012,cof_001012,cof_symmetry_pipeline/output/xyz/aug_001132.xyz,42,30,45,0,0,val,train,C2h,C2h,C2h,False,True,8.332280151824233e-05,0.00015408429210243677,0.0003180001518300993,1.3559442611320896e-05,2.711888522264179e-05,7.220585737475365e-05,False,True,standard
O=[N+]([O-])c1ccc(-c2ccc(-c3cnc(-c4cnc(-c5ccc(-c6ccc([N+](=O)[O-])cc6)cc5)cn4)cn3)cc2)cc1,pyrazine_phenyl_C2,NO2_phph,C2,D2,nonplanar,308.55290137853376,original_remaining,0.5821800319792692,1.0662898191014714,1013,cof_001013,cof_symmetry_pipeline/output/xyz/aug_001133.xyz,62,42,67,0,0,train,train,D2,D2,C2,True,True,0.0010146379316237784,0.002029275863247557,0.004016310537943445,0.0010146379316237784,0.002029275863247557,0.004016310537943445,False,True,standard
O=COc1cnc(-c2cnc(OC=O)cn2)cn1,pyrazine_phenyl_C2,OCHO_direct,C2,C2,nonplanar,126.31413747911184,original_remaining,0.529675476326636,1.4403565515538397,1014,cof_001014,cof_symmetry_pipeline/output/xyz/aug_001134.xyz,24,18,25,0,0,train,train,C2,C2,C2,True,True,0.00025018799397838487,0.0005003759879567697,0.0012422728379067399,0.00025018799397838487,0.0005003759879567697,0.0012422728379067399,False,True,standard
N#COc1cnc(-c2cnc(OC#N)cn2)cn1,pyrazine_phenyl_C2,OCN_direct,C2,C2,nonplanar,131.30636851102858,original_remaining,0.5175152080107669,0.9669660331062416,1015,cof_001015,cof_symmetry_pipeline/output/xyz/aug_001135.xyz,22,18,23,0,0,train,train,C2,C2,C2,True,True,7.002369809222844e-06,1.4004739618445689e-05,1.967942500445046e-05,7.002369809222844e-06,1.4004739618445689e-05,1.967942500445046e-05,False,True,standard
Oc1cnc(-c2cnc(O)cn2)cn1,pyrazine_phenyl_C2,OH_direct,C2,C2h,planar,85.79290675595014,original_remaining,9.500375875427938e-05,0.0001831280080102,1016,cof_001016,cof_symmetry_pipeline/output/xyz/aug_001136.xyz,20,14,21,0,0,train,train,C2h,C2h,C2h,False,True,0.00010480442609251753,0.00019012584317241587,0.0003783294321699219,2.0310122269521182e-05,4.0620244539042364e-05,7.447348512140271e-05,False,True,standard
Oc1ccc(-c2cnc(-c3cnc(-c4ccc(O)cc4)cn3)cn2)cc1,pyrazine_phenyl_C2,OH_ph,C2,C2,nonplanar,174.24887577377086,original_remaining,0.5153539194676844,1.048971413617263,1017,cof_001017,cof_symmetry_pipeline/output/xyz/aug_001137.xyz,40,26,43,0,0,test,train,C2,C2,C2,True,True,0.00010701377139017153,0.00021402754278034307,0.0003950972723302724,0.00010701377139017153,0.00021402754278034307,0.0003950972723302724,False,True,standard
COc1cnc(-c2cnc(OC)cn2)cn1,pyrazine_phenyl_C2,OMe_direct,C2,C2h,planar,128.8260064768481,original_remaining,0.3543593244172653,0.903455379167368,1018,cof_001018,cof_symmetry_pipeline/output/xyz/aug_001139.xyz,26,16,27,0,0,train,train,C2h,C2h,C2h,False,True,1.505601643332051e-05,2.4884024559743925e-05,6.148825536530043e-05,5.7149945164366806e-06,1.1429989032873361e-05,2.5540749597458276e-05,False,True,standard
